#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S20
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003462
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3590036
MEMORY_USAGE : 44.94 %
BATTERY_VOLTAGE : 4.19922
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 29/09/2025 15:46:29
CONNECTION_SYSTEM_DATE_TIME : 29/09/2025 15:44:21
CONNECTION_DEVICE_DATE_TIME : 29/09/2025 15:44:22
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
22/09/2025 13:41:04;0;0;28.03;27.06;0;63;6.3;1;0.1;0;0;696.95;282.42;33.48;187.53;143.52;15.38;0.00;0.00;0
22/09/2025 13:41:14;0;0;28.05;27.06;0;60;6;2;0.2;0;0;697.85;282.78;33.48;187.84;144.11;15.36;0.00;0.00;0
22/09/2025 13:41:24;0;0;28.04;27.06;0;99;9.9;5;0.5;0;0;450.46;182.54;21.78;121.88;92.88;10.49;0.00;0.00;0
22/09/2025 13:41:34;0;0;28.06;27.12;0;142;14.2;5;0.5;0;0;532.31;215.70;25.49;144.21;109.54;12.38;0.00;0.00;0
22/09/2025 13:41:44;0;0;28.08;27.12;0;597;59.7;51;5.1;9;0.9;475.91;192.85;26.23;126.33;95.67;11.56;0.00;0.00;0
22/09/2025 13:41:54;0;0;28.09;27.12;0;96;9.6;6;0.6;0;0;342.63;138.84;22.55;88.28;65.28;9.04;0.00;0.00;0
22/09/2025 13:42:04;0;0;28.08;27.12;0;93;9.3;2;0.2;0;0;250.61;101.55;13.67;67.62;49.89;6.70;0.00;0.00;0
22/09/2025 13:42:14;0;0;28.09;27.12;0;124;12.4;12;1.2;1;0.1;244.38;99.03;13.47;65.75;48.40;6.55;0.00;0.00;0
22/09/2025 13:42:24;0;0;28.10;27.12;0;117;11.7;13;1.3;0;0;114.15;46.26;6.14;30.88;22.80;3.16;0.00;0.00;0
22/09/2025 13:42:34;0;0;28.09;27.12;0;0;0;0;0;0;0;2.30;0.93;0.13;0.64;0.48;0.08;0.00;0.00;0
22/09/2025 13:42:44;0;0;28.08;27.12;0;6;0.6;1;0.1;0;0;0.55;0.22;0.03;0.16;0.12;0.02;0.00;0.00;0
22/09/2025 13:42:54;0;0;28.08;27.19;0;68;6.8;3;0.3;0;0;0.10;0.04;0.01;0.03;0.03;0.01;0.00;0.00;0
22/09/2025 13:43:04;0;0;28.07;27.19;0;6;0.6;0;0;0;0;0.14;0.06;0.01;0.05;0.04;0.01;0.00;0.00;0
22/09/2025 13:43:14;0;0;28.09;27.25;0;58;5.8;4;0.4;0;0;0.15;0.06;0.01;0.04;0.04;0.01;0.00;0.00;0
22/09/2025 13:43:24;0;0;28.08;27.25;0;83;8.3;5;0.5;0;0;100.23;40.62;6.95;29.00;21.72;3.41;0.00;0.00;0
22/09/2025 13:43:34;0;0;28.09;27.31;0;0;0;0;0;0;0;107.12;43.41;7.58;28.12;20.69;3.68;0.00;0.00;0
22/09/2025 13:43:44;0;0;28.09;27.38;0;0;0;0;0;0;0;107.09;43.40;7.47;28.17;20.72;3.66;0.00;0.00;0
22/09/2025 13:43:54;0;0;28.10;27.44;0;73;7.3;7;0.7;0;0;114.63;46.45;8.14;30.01;22.06;3.94;0.00;0.00;0
22/09/2025 13:44:04;0;0;28.10;27.44;0;29;2.9;0;0;0;0;338.16;137.03;17.41;91.94;69.47;8.49;0.00;0.00;0
22/09/2025 13:44:14;0;0;28.10;27.50;0;163;16.3;10;1;0;0;206.39;83.63;11.58;55.30;40.92;5.72;0.00;0.00;0
22/09/2025 13:44:24;0;0;28.12;27.50;0;1164;116.4;86;8.6;23;2.3;434.38;176.02;25.94;113.86;84.56;10.82;0.00;0.00;0
22/09/2025 13:44:34;0;0;28.12;27.56;0;578;57.8;43;4.3;3;0.3;344.42;139.57;24.09;86.70;64.52;8.60;0.00;0.00;0
22/09/2025 13:44:44;0;0;28.12;27.56;0;1007;100.7;80;8;18;1.8;271.98;110.21;19.24;68.44;49.16;6.81;0.00;0.00;0
22/09/2025 13:44:54;0;0;28.13;27.56;0;476;47.6;31;3.1;10;1;133.77;54.21;9.02;34.20;24.11;3.49;0.00;0.00;0
22/09/2025 13:45:04;0;0;28.14;27.56;0;252;25.2;18;1.8;0;0;25.65;10.39;1.70;7.05;4.95;0.84;0.00;0.00;0
22/09/2025 13:45:14;0;0;28.14;27.56;0;853;85.3;65;6.5;19;1.9;58.02;23.51;3.98;15.86;10.62;1.90;0.00;0.00;0
22/09/2025 13:45:24;0;0;28.14;27.56;0;1715;171.5;92;9.2;55;5.5;190.48;77.19;11.70;50.35;36.76;5.01;0.00;0.00;0
22/09/2025 13:45:34;0;0;28.13;27.56;0;417;41.7;30;3;7;0.7;231.34;93.74;57.32;87.37;157.38;22.51;0.00;0.00;0
22/09/2025 13:45:44;0;0;28.13;27.56;0;399;39.9;28;2.8;3;0.3;140.76;57.04;8.17;38.54;27.59;4.12;0.00;0.00;0
22/09/2025 13:45:54;0;0;28.11;27.50;0;86;8.6;8;0.8;0;0;84.67;34.31;5.74;23.00;15.18;2.94;0.00;0.00;0
22/09/2025 13:46:04;0;0;28.10;27.50;0;26;2.6;1;0.1;0;0;108.68;44.04;7.23;29.94;20.01;3.70;0.00;0.00;0
22/09/2025 13:46:14;0;0;28.09;27.50;0;0;0;0;0;0;0;113.39;45.95;7.42;30.81;21.35;3.70;0.00;0.00;0
22/09/2025 13:46:24;0;0;28.09;27.50;0;0;0;0;0;0;0;116.26;47.11;7.44;31.66;22.04;3.70;0.00;0.00;0
22/09/2025 13:46:34;0;0;28.10;27.50;0;7;0.7;1;0.1;0;0;116.93;47.38;7.42;31.86;22.26;3.70;0.00;0.00;0
22/09/2025 13:46:44;0;0;28.10;27.44;0;0;0;0;0;0;0;120.51;48.83;7.44;33.17;22.33;3.70;0.00;0.00;0
22/09/2025 13:46:54;0;0;28.11;27.44;0;4;0.4;0;0;0;0;117.73;47.71;7.42;32.13;22.29;3.70;0.00;0.00;0
22/09/2025 13:47:04;0;0;28.11;27.44;0;0;0;0;0;0;0;119.35;48.36;7.44;32.64;22.29;3.70;0.00;0.00;0
22/09/2025 13:47:14;0;0;28.12;27.38;0;0;0;0;0;0;0;116.26;47.11;7.42;31.75;21.86;3.70;0.00;0.00;0
22/09/2025 13:47:24;0;0;28.12;27.38;0;3;0.3;0;0;0;0;111.69;45.26;7.42;29.97;21.02;3.70;0.00;0.00;0
22/09/2025 13:47:34;0;0;28.13;27.38;0;0;0;0;0;0;0;112.18;45.46;7.42;30.57;21.28;3.70;0.00;0.00;0
22/09/2025 13:47:44;0;0;28.13;27.38;0;27;2.7;1;0.1;0;0;114.51;46.40;7.44;31.13;21.82;3.70;0.00;0.00;0
22/09/2025 13:47:54;0;0;28.16;27.38;0;34;3.4;1;0.1;0;0;110.97;44.97;7.41;30.01;20.70;3.70;0.00;0.00;0
22/09/2025 13:48:04;0;0;28.16;27.31;0;18;1.8;2;0.2;0;0;114.11;46.24;7.42;30.97;21.71;3.70;0.00;0.00;0
22/09/2025 13:48:14;0;0;28.18;27.38;0;0;0;0;0;0;0;111.73;45.28;7.42;30.24;21.17;3.70;0.00;0.00;0
22/09/2025 13:48:24;0;0;28.18;27.31;0;4;0.4;0;0;0;0;111.15;45.04;7.41;29.94;20.99;3.70;0.00;0.00;0
22/09/2025 13:48:34;0;0;28.19;27.31;0;0;0;0;0;0;0;111.87;45.33;7.41;30.01;21.17;3.70;0.00;0.00;0
22/09/2025 13:48:44;0;0;28.19;27.31;0;5;0.5;1;0.1;0;0;109.80;44.50;7.41;29.75;20.66;3.70;0.00;0.00;0
22/09/2025 13:48:54;0;0;28.20;27.31;0;296;29.6;19;1.9;2;0.2;34.99;14.18;2.69;8.51;5.85;1.31;0.00;0.00;0
22/09/2025 13:49:04;0;0;28.21;27.31;0;182;18.2;15;1.5;0;0;67.78;27.47;4.83;18.57;11.51;2.47;0.00;0.00;0
22/09/2025 13:49:14;0;0;28.19;27.31;0;8;0.8;0;0;0;0;91.71;37.16;5.99;25.62;15.98;3.25;0.00;0.00;0
22/09/2025 13:49:24;0;0;28.17;27.31;0;0;0;0;0;0;0;90.23;36.56;5.94;25.14;15.39;3.21;0.00;0.00;0
22/09/2025 13:49:34;0;0;28.17;27.31;0;49;4.9;3;0.3;0;0;92.47;37.47;6.14;26.01;16.30;3.34;0.00;0.00;0
22/09/2025 13:49:44;0;0;28.18;27.31;0;0;0;0;0;0;0;94.04;38.10;6.12;26.09;16.88;3.45;0.00;0.00;0
22/09/2025 13:49:54;0;0;28.15;27.31;0;28;2.8;3;0.3;0;0;96.59;39.14;6.41;26.92;17.72;3.65;0.00;0.00;0
22/09/2025 13:50:04;0;0;28.14;27.31;0;49;4.9;5;0.5;0;0;75.35;30.53;4.99;20.75;13.18;2.74;0.00;0.00;0
22/09/2025 13:50:14;0;0;28.14;27.31;0;22;2.2;1;0.1;0;0;32.08;13.00;2.45;7.93;5.52;1.29;0.00;0.00;0
22/09/2025 13:50:24;0;0;28.14;27.25;0;3;0.3;0;0;0;0;35.57;14.41;2.67;9.29;6.32;1.36;0.00;0.00;0
22/09/2025 13:50:34;0;0;28.15;27.31;0;214;21.4;15;1.5;3;0.3;44.84;18.17;3.38;12.02;7.59;1.67;0.00;0.00;0
22/09/2025 13:50:44;0;0;28.13;27.25;0;518;51.8;50;5;0;0;177.54;71.94;10.82;47.18;34.09;4.50;0.00;0.00;0
22/09/2025 13:50:54;0;0;28.12;27.25;0;211;21.1;6;0.6;0;0;21.50;8.71;1.79;5.72;3.81;0.96;0.00;0.00;0
22/09/2025 13:51:04;0;0;28.12;27.25;0;67;6.7;5;0.5;0;0;16.54;6.70;1.70;4.16;2.72;0.86;0.00;0.00;0
22/09/2025 13:51:14;0;0;28.09;27.25;0;83;8.3;2;0.2;0;0;22.15;8.98;1.70;6.05;4.50;1.11;0.00;0.00;0
22/09/2025 13:51:24;0;0;28.07;27.25;0;32;3.2;0;0;0;0;19.06;7.72;1.54;5.06;3.61;0.89;0.00;0.00;0
22/09/2025 13:51:34;0;0;28.06;27.25;0;83;8.3;3;0.3;0;0;17.85;7.23;1.60;4.65;3.17;0.86;0.00;0.00;0
22/09/2025 13:51:44;0;0;28.06;27.25;0;63;6.3;0;0;0;0;16.16;6.55;1.36;4.65;3.09;0.76;0.00;0.00;0
22/09/2025 13:51:54;0;0;28.04;27.25;0;126;12.6;6;0.6;0;0;19.89;8.06;1.63;5.17;3.45;0.83;0.00;0.00;0
22/09/2025 13:52:04;0;0;28.01;27.25;0;531;53.1;44;4.4;5;0.5;53.92;21.85;3.74;14.72;10.54;2.01;0.00;0.00;0
22/09/2025 13:52:14;0;0;28.00;27.19;0;632;63.2;53;5.3;8;0.8;234.30;94.94;12.91;63.60;47.25;6.13;0.00;0.00;0
22/09/2025 13:52:24;0;0;27.98;27.19;0;678;67.8;62;6.2;5;0.5;192.40;77.97;36.93;76.68;99.26;14.44;0.00;0.00;0
22/09/2025 13:52:34;0;0;27.95;27.19;0;1392;139.2;88;8.8;45;4.5;738.98;299.45;39.05;199.44;150.24;18.79;0.00;0.00;0
22/09/2025 13:52:44;0;0;27.92;27.19;0;687;68.7;52;5.2;16;1.6;369.69;149.81;26.03;92.58;69.86;9.10;0.00;0.00;0
22/09/2025 13:52:54;0;0;27.89;27.19;0;333;33.3;24;2.4;0;0;376.81;152.69;20.28;99.59;76.06;8.04;0.00;0.00;0
22/09/2025 13:53:04;0;0;27.86;27.12;0;379;37.9;23;2.3;5;0.5;502.48;203.61;31.95;128.11;97.41;12.36;0.00;0.00;0
22/09/2025 13:53:14;0;0;27.83;27.12;0;354;35.4;32;3.2;0;0;504.76;204.54;29.05;130.53;100.75;11.42;0.00;0.00;0
22/09/2025 13:53:24;0;0;27.80;27.12;0;302;30.2;19;1.9;5;0.5;482.50;195.52;28.99;123.75;95.67;11.36;0.00;0.00;0
22/09/2025 13:53:34;0;0;27.77;27.06;0;184;18.4;10;1;2;0.2;315.66;127.91;15.58;84.38;65.10;6.83;0.00;0.00;0
22/09/2025 13:53:44;0;0;27.74;27.06;0;28;2.8;0;0;0;0;188.88;76.54;8.17;52.08;39.87;4.63;0.00;0.00;0
22/09/2025 13:53:54;0;0;27.72;27.06;0;8;0.8;0;0;0;0;201.06;81.47;9.13;55.22;42.41;4.94;0.00;0.00;0
22/09/2025 13:54:04;0;0;27.70;27.00;0;24;2.4;2;0.2;0;0;171.67;69.57;7.44;47.64;36.38;4.21;0.00;0.00;0
22/09/2025 13:54:14;0;0;27.70;27.00;0;14;1.4;0;0;0;0;165.13;66.92;7.42;45.08;34.42;3.70;0.00;0.00;0
22/09/2025 13:54:24;0;0;27.67;27.00;0;12;1.2;0;0;0;0;115.63;46.86;5.57;31.62;24.18;2.78;0.00;0.00;0
22/09/2025 13:54:34;0;0;27.66;27.00;0;32;3.2;0;0;0;0;112.81;45.71;5.54;30.88;23.64;3.07;0.00;0.00;0
22/09/2025 13:54:44;0;0;27.64;26.94;0;206;20.6;9;0.9;3;0.3;109.27;44.28;5.05;30.41;22.51;2.74;0.00;0.00;0
22/09/2025 13:54:54;0;0;27.64;26.94;0;42;4.2;3;0.3;0;0;135.52;54.92;6.44;37.14;27.85;3.32;0.00;0.00;0
22/09/2025 13:55:04;0;0;27.63;26.94;0;96;9.6;5;0.5;0;0;58.87;23.85;3.16;15.99;11.55;1.67;0.00;0.00;0
22/09/2025 13:55:14;0;0;27.62;26.94;0;41;4.1;0;0;0;0;149.41;60.54;6.83;40.88;31.52;3.70;0.00;0.00;0
22/09/2025 13:55:24;0;0;27.62;26.94;0;21;2.1;0;0;0;0;132.38;53.64;6.61;36.33;28.61;3.43;0.00;0.00;0
22/09/2025 13:55:34;0;0;27.60;26.88;0;19;1.9;0;0;0;0;178.71;72.42;7.53;49.60;38.38;4.28;0.00;0.00;0
22/09/2025 13:55:44;0;0;27.60;26.88;0;8;0.8;0;0;0;0;117.11;47.45;5.63;31.48;23.96;2.83;0.00;0.00;0
22/09/2025 13:55:54;0;0;27.60;26.88;0;9;0.9;1;0.1;0;0;117.78;47.73;5.88;32.44;23.38;2.90;0.00;0.00;0
22/09/2025 13:56:04;0;0;27.59;26.88;0;11;1.1;0;0;0;0;134.80;54.62;6.74;37.22;29.66;3.58;0.00;0.00;0
22/09/2025 13:56:14;0;0;27.57;26.88;0;76;7.6;2;0.2;0;0;168.49;68.28;7.88;46.09;35.55;4.23;0.00;0.00;0
22/09/2025 13:56:24;0;0;27.58;26.88;0;27;2.7;1;0.1;0;0;228.88;92.75;10.33;62.69;48.36;5.59;0.00;0.00;0
22/09/2025 13:56:34;0;0;27.57;26.88;0;33;3.3;1;0.1;0;0;162.76;65.95;8.21;44.26;32.71;4.10;0.00;0.00;0
22/09/2025 13:56:44;0;0;27.57;26.88;0;31;3.1;0;0;0;0;103.85;42.08;5.19;28.28;21.49;2.78;0.00;0.00;0
22/09/2025 13:56:54;0;0;27.56;26.88;0;35;3.5;0;0;0;0;94.44;38.27;4.59;25.65;20.19;2.47;0.00;0.00;0
22/09/2025 13:57:04;0;0;27.56;26.88;0;79;7.9;2;0.2;0;0;141.66;57.40;6.77;38.50;28.79;3.43;0.00;0.00;0
22/09/2025 13:57:14;0;0;27.56;26.88;0;20;2;0;0;0;0;60.12;24.36;3.58;16.19;11.36;1.71;0.00;0.00;0
22/09/2025 13:57:24;0;0;27.55;26.81;0;22;2.2;0;0;0;0;104.29;42.26;5.41;28.85;22.00;2.78;0.00;0.00;0
22/09/2025 13:57:34;0;0;27.55;26.88;0;5;0.5;0;0;0;0;192.19;77.88;7.86;53.06;41.06;4.67;0.00;0.00;0
22/09/2025 13:57:44;0;0;27.56;26.81;0;0;0;0;0;0;0;206.48;83.67;8.86;56.79;44.19;4.92;0.00;0.00;0
22/09/2025 13:57:54;0;0;27.56;26.88;0;15;1.5;0;0;0;0;196.45;79.60;7.79;54.43;42.19;4.74;0.00;0.00;0
22/09/2025 13:58:04;0;0;27.56;26.81;0;53;5.3;5;0.5;0;0;252.58;102.35;11.46;69.28;53.66;6.17;0.00;0.00;0
22/09/2025 13:58:14;0;0;27.56;26.88;0;0;0;0;0;0;0;189.55;76.81;8.37;52.16;39.94;4.68;0.00;0.00;0
22/09/2025 13:58:24;0;0;27.55;26.88;0;13;1.3;0;0;0;0;189.15;76.65;8.39;52.05;39.83;4.72;0.00;0.00;0
22/09/2025 13:58:34;0;0;27.56;26.88;0;13;1.3;0;0;0;0;186.77;75.68;8.21;51.72;39.36;4.59;0.00;0.00;0
22/09/2025 13:58:44;0;0;27.57;26.88;0;170;17;17;1.7;0;0;194.16;78.68;9.29;52.99;40.23;4.81;0.00;0.00;0
22/09/2025 13:58:54;0;0;27.58;26.88;0;431;43.1;28;2.8;8;0.8;312.57;126.66;15.63;83.65;64.26;6.86;0.00;0.00;0
22/09/2025 13:59:04;0;0;27.56;26.88;0;102;10.2;5;0.5;0;0;433.04;175.48;23.36;113.13;88.41;9.37;0.00;0.00;0
22/09/2025 13:59:14;0;0;27.57;26.88;0;340;34;30;3;2;0.2;411.67;166.82;23.18;107.22;83.22;9.13;0.00;0.00;0
22/09/2025 13:59:24;0;0;27.57;26.88;0;3;0.3;0;0;0;0;332.01;134.54;17.23;88.55;67.17;7.44;0.00;0.00;0
22/09/2025 13:59:34;0;0;27.57;26.81;0;0;0;0;0;0;0;324.84;131.63;16.63;86.76;66.62;7.42;0.00;0.00;0
22/09/2025 13:59:44;0;0;27.58;26.88;0;173;17.3;21;2.1;1;0.1;331.70;134.41;17.28;88.05;67.42;7.42;0.00;0.00;0
22/09/2025 13:59:54;0;0;27.57;26.88;0;17;1.7;0;0;0;0;383.67;155.47;22.02;99.59;76.61;8.37;0.00;0.00;0
22/09/2025 14:00:04;0;0;27.57;26.88;0;0;0;0;0;0;0;349.80;141.75;19.06;91.77;70.40;7.42;0.00;0.00;0
22/09/2025 14:00:14;0;0;27.59;26.81;0;0;0;0;0;0;0;340.03;137.79;18.14;89.43;68.48;7.44;0.00;0.00;0
22/09/2025 14:00:24;0;0;27.61;26.88;0;0;0;0;0;0;0;338.96;137.35;18.17;89.39;68.11;7.42;0.00;0.00;0
22/09/2025 14:00:34;0;0;27.62;26.88;0;10;1;0;0;0;0;335.10;135.79;17.74;88.16;67.10;7.44;0.00;0.00;0
22/09/2025 14:00:44;0;0;27.63;26.88;0;18;1.8;1;0.1;0;0;343.57;139.22;18.39;90.22;68.95;7.42;0.00;0.00;0
22/09/2025 14:00:54;0;0;27.63;26.88;0;15;1.5;2;0.2;0;0;324.84;131.63;16.83;85.80;65.54;7.44;0.00;0.00;0
22/09/2025 14:01:04;0;0;27.66;26.81;0;20;2;1;0.1;0;0;307.55;124.63;15.36;82.04;62.01;7.42;0.00;0.00;0
22/09/2025 14:01:14;0;0;27.66;26.88;0;296;29.6;28;2.8;2;0.2;257.02;104.15;13.38;68.04;51.34;5.70;0.00;0.00;0
22/09/2025 14:01:24;0;0;27.67;26.81;0;24;2.4;2;0.2;0;0;216.16;87.59;11.09;57.24;43.57;4.88;0.00;0.00;0
22/09/2025 14:01:34;0;0;27.68;26.81;0;16;1.6;0;0;0;0;208.45;84.47;10.71;54.90;42.23;4.77;0.00;0.00;0
22/09/2025 14:01:44;0;0;27.70;26.88;0;0;0;0;0;0;0;205.77;83.38;10.80;53.99;41.54;4.65;0.00;0.00;0
22/09/2025 14:01:54;0;0;27.71;26.88;0;3;0.3;0;0;0;0;207.96;84.27;10.86;54.90;42.12;4.81;0.00;0.00;0
22/09/2025 14:02:04;0;0;27.71;26.88;0;29;2.9;4;0.4;0;0;204.20;82.75;10.67;53.88;41.25;4.65;0.00;0.00;0
22/09/2025 14:02:14;0;0;27.71;26.81;0;169;16.9;12;1.2;0;0;107.25;43.46;5.99;28.41;20.73;2.78;0.00;0.00;0
22/09/2025 14:02:24;0;0;27.74;26.81;0;300;30;19;1.9;2;0.2;308.90;125.17;21.60;76.88;58.75;7.97;0.00;0.00;0
22/09/2025 14:02:34;0;0;27.76;26.88;0;273;27.3;22;2.2;1;0.1;240.53;97.47;13.05;63.08;48.18;5.65;0.00;0.00;0
22/09/2025 14:02:44;0;0;27.76;26.88;0;70;7;3;0.3;0;0;349.66;141.69;20.17;90.46;69.86;7.42;0.00;0.00;0
22/09/2025 14:02:54;0;0;27.77;26.88;0;19;1.9;0;0;0;0;256.66;104.00;15.32;65.99;50.58;6.34;0.00;0.00;0
22/09/2025 14:03:04;0;0;27.77;26.88;0;51;5.1;0;0;0;0;262.57;106.40;16.03;67.86;51.30;6.64;0.00;0.00;0
22/09/2025 14:03:14;0;0;27.79;26.88;0;79;7.9;2;0.2;0;0;323.19;130.96;18.54;84.23;64.66;7.44;0.00;0.00;0
22/09/2025 14:03:24;0;0;27.80;26.88;0;22;2.2;2;0.2;0;0;239.19;96.92;13.94;61.43;47.42;5.75;0.00;0.00;0
22/09/2025 14:03:34;0;0;27.81;26.88;0;7;0.7;0;0;0;0;251.37;101.86;15.05;64.95;48.54;6.10;0.00;0.00;0
22/09/2025 14:03:44;0;0;27.83;26.88;0;36;3.6;2;0.2;0;0;286.59;116.13;16.45;74.03;57.00;6.35;0.00;0.00;0
22/09/2025 14:03:54;0;0;27.85;26.88;0;103;10.3;4;0.4;0;0;215.17;87.19;11.89;56.46;43.35;4.68;0.00;0.00;0
22/09/2025 14:04:04;0;0;27.86;26.94;0;62;6.2;1;0.1;0;0;389.67;157.90;22.40;100.83;77.26;8.84;0.00;0.00;0
22/09/2025 14:04:14;0;0;27.87;26.94;0;131;13.1;8;0.8;0;0;368.75;149.42;20.97;95.73;73.49;7.82;0.00;0.00;0
22/09/2025 14:04:24;0;0;27.89;26.94;0;60;6;3;0.3;0;0;342.94;138.97;20.21;88.45;67.50;7.86;0.00;0.00;0
22/09/2025 14:04:34;0;0;27.91;26.94;0;31;3.1;1;0.1;0;0;309.93;125.59;18.52;79.71;61.32;7.03;0.00;0.00;0
22/09/2025 14:04:44;0;0;27.92;26.94;0;90;9;10;1;0;0;394.15;159.72;22.31;101.50;77.99;8.99;0.00;0.00;0
22/09/2025 14:04:54;0;0;27.92;26.94;0;14;1.4;0;0;0;0;290.35;117.66;17.46;74.56;57.87;6.57;0.00;0.00;0
22/09/2025 14:05:04;0;0;27.96;26.94;0;0;0;0;0;0;0;246.18;99.76;14.49;64.01;48.91;5.56;0.00;0.00;0
22/09/2025 14:05:14;0;0;27.99;27.00;0;77;7.7;5;0.5;0;0;137.18;55.59;8.10;36.05;26.03;3.38;0.00;0.00;0
22/09/2025 14:05:24;0;0;28.00;27.00;0;0;0;0;0;0;0;116.12;47.05;7.42;30.53;21.78;3.05;0.00;0.00;0
22/09/2025 14:05:34;0;0;28.02;27.00;0;6;0.6;1;0.1;0;0;110.12;44.62;7.44;29.48;20.51;2.81;0.00;0.00;0
22/09/2025 14:05:44;0;0;28.02;27.00;0;0;0;0;0;0;0;125.93;51.03;7.44;32.97;23.53;3.30;0.00;0.00;0
22/09/2025 14:05:54;0;0;28.04;27.00;0;7;0.7;0;0;0;0;309.16;125.28;17.70;80.66;61.76;7.24;0.00;0.00;0
22/09/2025 14:06:04;0;0;28.06;27.00;0;17;1.7;1;0.1;0;0;212.98;86.30;12.29;55.66;42.55;4.65;0.00;0.00;0
22/09/2025 14:06:14;0;0;28.07;27.06;0;5;0.5;0;0;0;0;385.24;156.10;22.31;99.90;76.39;8.64;0.00;0.00;0
22/09/2025 14:06:24;0;0;28.08;27.06;0;0;0;0;0;0;0;331.52;134.34;19.39;85.61;64.48;7.44;0.00;0.00;0
22/09/2025 14:06:34;0;0;28.10;27.06;0;25;2.5;0;0;0;0;194.43;78.79;11.78;50.34;37.18;4.90;0.00;0.00;0
22/09/2025 14:06:44;0;0;28.12;27.06;0;5;0.5;0;0;0;0;226.60;91.82;13.23;59.09;44.33;4.96;0.00;0.00;0
22/09/2025 14:06:54;0;0;28.13;27.06;0;30;3;0;0;0;0;206.53;83.69;11.55;54.57;40.88;4.90;0.00;0.00;0
22/09/2025 14:07:04;0;0;28.13;27.06;0;78;7.8;7;0.7;0;0;340.44;137.95;19.32;88.81;67.97;7.44;0.00;0.00;0
22/09/2025 14:07:14;0;0;28.15;27.12;0;25;2.5;0;0;0;0;307.64;124.66;17.85;80.13;61.03;7.32;0.00;0.00;0
22/09/2025 14:07:24;0;0;28.18;27.12;0;56;5.6;1;0.1;0;0;70.02;28.37;4.16;18.86;13.83;1.85;0.00;0.00;0
22/09/2025 14:07:34;0;0;28.18;27.12;0;23;2.3;1;0.1;0;0;84.58;34.27;5.43;22.38;16.12;2.16;0.00;0.00;0
22/09/2025 14:07:44;0;0;28.19;27.12;0;23;2.3;1;0.1;0;0;338.91;137.33;19.53;88.10;66.92;7.42;0.00;0.00;0
22/09/2025 14:07:54;0;0;28.20;27.12;0;25;2.5;0;0;0;0;281.08;113.90;17.10;72.71;54.93;6.61;0.00;0.00;0
22/09/2025 14:08:04;0;0;28.21;27.12;0;5;0.5;0;0;0;0;152.36;61.74;8.26;40.28;30.06;3.50;0.00;0.00;0
22/09/2025 14:08:14;0;0;28.21;27.19;0;0;0;0;0;0;0;145.06;58.78;7.46;38.67;28.68;3.45;0.00;0.00;0
22/09/2025 14:08:24;0;0;28.22;27.19;0;59;5.9;11;1.1;0;0;62.54;25.34;3.70;16.79;12.42;1.85;0.00;0.00;0
22/09/2025 14:08:34;0;0;28.24;27.19;0;203;20.3;21;2.1;0;0;227.32;92.11;12.73;59.76;44.66;5.45;0.00;0.00;0
22/09/2025 14:08:44;0;0;28.24;27.19;0;235;23.5;28;2.8;1;0.1;336.00;136.15;18.70;87.68;66.92;7.59;0.00;0.00;0
22/09/2025 14:08:54;0;0;28.27;27.19;0;6;0.6;0;0;0;0;277.67;112.52;15.25;73.27;56.13;6.05;0.00;0.00;0
22/09/2025 14:09:04;0;0;28.27;27.19;0;28;2.8;4;0.4;0;0;366.91;148.68;20.59;96.22;74.07;7.70;0.00;0.00;0
22/09/2025 14:09:14;0;0;28.29;27.25;0;3;0.3;0;0;0;0;291.65;118.18;17.26;75.16;57.00;6.66;0.00;0.00;0
22/09/2025 14:09:24;0;0;28.30;27.25;0;34;3.4;2;0.2;0;0;213.88;86.67;12.18;56.24;43.02;4.72;0.00;0.00;0
22/09/2025 14:09:34;0;0;28.31;27.25;0;95;9.5;4;0.4;0;0;338.15;137.03;18.92;88.57;67.13;7.42;0.00;0.00;0
22/09/2025 14:09:44;0;0;28.32;27.25;0;78;7.8;7;0.7;0;0;346.62;140.46;18.81;91.37;69.24;7.44;0.00;0.00;0
22/09/2025 14:09:54;0;0;28.34;27.25;0;96;9.6;11;1.1;0;0;347.60;140.86;18.88;91.46;69.46;7.42;0.00;0.00;0
