#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S11
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 31/12/1999
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003249
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 2933841
MEMORY_USAGE : 36.73 %
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 06/10/2025 13:46:46
CONNECTION_SYSTEM_DATE_TIME : 06/10/2025 13:44:47
CONNECTION_DEVICE_DATE_TIME : 01/01/1970 00:00:06
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
21/09/2025 09:49:58;0;0;23.60;23.69;0;0;0;0;0;0;0;21.68;8.79;2.62;4.93;1.89;0.75;0.00;0.00;0
21/09/2025 09:50:08;0;0;23.61;23.69;0;0;0;0;0;0;0;21.69;8.79;2.62;4.94;1.87;0.75;0.00;0.00;0
21/09/2025 09:50:18;0;0;23.62;23.69;0;0;0;0;0;0;0;21.71;8.80;2.63;4.94;1.88;0.75;0.00;0.00;0
21/09/2025 09:50:28;0;0;23.62;23.69;0;0;0;0;0;0;0;21.74;8.81;2.63;4.96;1.88;0.76;0.00;0.00;0
21/09/2025 09:50:38;0;0;23.61;23.69;0;0;0;0;0;0;0;21.76;8.82;2.63;4.96;1.88;0.76;0.00;0.00;0
21/09/2025 09:50:48;0;0;23.60;23.69;0;0;0;0;0;0;0;21.76;8.82;2.63;4.96;1.90;0.76;0.00;0.00;0
21/09/2025 09:50:58;0;0;23.62;23.69;0;0;0;0;0;0;0;21.77;8.82;2.63;4.97;1.87;0.76;0.00;0.00;0
21/09/2025 09:51:08;0;0;23.62;23.69;0;0;0;0;0;0;0;21.77;8.82;2.63;4.98;1.90;0.76;0.00;0.00;0
21/09/2025 09:51:18;0;0;23.62;23.69;0;0;0;0;0;0;0;21.79;8.83;2.63;4.97;1.87;0.76;0.00;0.00;0
21/09/2025 09:51:28;0;0;23.61;23.69;0;0;0;0;0;0;0;21.77;8.82;2.62;4.97;1.87;0.76;0.00;0.00;0
21/09/2025 09:51:38;0;0;23.61;23.69;0;0;0;0;0;0;0;21.77;8.82;2.63;4.97;1.88;0.76;0.00;0.00;0
21/09/2025 09:51:48;0;0;23.62;23.69;0;0;0;0;0;0;0;21.78;8.83;2.64;4.98;1.89;0.76;0.00;0.00;0
21/09/2025 09:51:58;0;0;23.63;23.69;0;0;0;0;0;0;0;21.77;8.82;2.63;4.97;1.88;0.77;0.00;0.00;0
21/09/2025 09:52:08;0;0;23.62;23.69;0;0;0;0;0;0;0;21.79;8.83;2.63;4.98;1.89;0.77;0.00;0.00;0
21/09/2025 09:52:18;0;0;23.62;23.69;0;0;0;0;0;0;0;21.86;8.86;2.64;5.01;1.90;0.77;0.00;0.00;0
21/09/2025 09:52:28;0;0;23.62;23.69;0;0;0;0;0;0;0;21.90;8.87;2.64;5.00;1.91;0.77;0.00;0.00;0
21/09/2025 09:52:38;0;0;23.63;23.69;0;0;0;0;0;0;0;21.92;8.88;2.65;5.02;1.88;0.77;0.00;0.00;0
21/09/2025 09:52:48;0;0;23.62;23.75;0;0;0;0;0;0;0;21.87;8.86;2.64;5.02;1.89;0.78;0.00;0.00;0
21/09/2025 09:52:58;0;0;23.61;23.69;0;0;0;0;0;0;0;21.86;8.86;2.64;5.00;1.90;0.77;0.00;0.00;0
21/09/2025 09:53:08;0;0;23.62;23.75;0;0;0;0;0;0;0;21.91;8.88;2.64;5.02;1.90;0.78;0.00;0.00;0
21/09/2025 09:53:18;0;0;23.62;23.69;0;0;0;0;0;0;0;21.91;8.88;2.64;5.01;1.89;0.77;0.00;0.00;0
21/09/2025 09:53:28;0;0;23.62;23.69;0;0;0;0;0;0;0;21.91;8.88;2.65;5.03;1.88;0.78;0.00;0.00;0
21/09/2025 09:53:38;0;0;23.63;23.69;0;0;0;0;0;0;0;22.01;8.92;2.66;5.04;1.90;0.78;0.00;0.00;0
21/09/2025 09:53:48;0;0;23.62;23.69;0;0;0;0;0;0;0;22.12;8.96;2.66;5.07;1.89;0.79;0.00;0.00;0
21/09/2025 09:53:58;0;0;23.61;23.69;0;0;0;0;0;0;0;22.24;9.01;2.66;5.09;1.92;0.79;0.00;0.00;0
21/09/2025 09:54:08;0;0;23.62;23.75;0;0;0;0;0;0;0;22.37;9.06;2.67;5.14;1.93;0.80;0.00;0.00;0
21/09/2025 09:54:18;0;0;23.62;23.75;0;0;0;0;0;0;0;22.54;9.13;2.68;5.17;1.96;0.81;0.00;0.00;0
21/09/2025 09:54:28;0;0;23.63;23.69;0;0;0;0;0;0;0;22.71;9.20;2.68;5.21;2.00;0.81;0.00;0.00;0
21/09/2025 09:54:38;0;0;23.63;23.75;0;0;0;0;0;0;0;22.79;9.23;2.69;5.24;2.01;0.81;0.00;0.00;0
21/09/2025 09:54:48;0;0;23.63;23.75;0;0;0;0;0;0;0;22.86;9.26;2.70;5.26;2.05;0.82;0.00;0.00;0
21/09/2025 09:54:58;0;0;23.62;23.69;0;0;0;0;0;0;0;22.92;9.29;2.69;5.27;2.07;0.83;0.00;0.00;0
21/09/2025 09:55:08;0;0;23.63;23.69;0;0;0;0;0;0;0;22.93;9.29;2.70;5.29;2.09;0.83;0.00;0.00;0
21/09/2025 09:55:18;0;0;23.62;23.69;0;0;0;0;0;0;0;22.98;9.31;2.70;5.30;2.11;0.83;0.00;0.00;0
21/09/2025 09:55:28;0;0;23.62;23.75;0;0;0;0;0;0;0;23.03;9.33;2.70;5.32;2.09;0.84;0.00;0.00;0
21/09/2025 09:55:38;0;0;23.63;23.75;0;0;0;0;0;0;0;23.09;9.36;2.70;5.33;2.13;0.84;0.00;0.00;0
21/09/2025 09:55:48;0;0;23.63;23.75;0;0;0;0;0;0;0;23.12;9.37;2.70;5.34;2.14;0.84;0.00;0.00;0
21/09/2025 09:55:58;0;0;23.63;23.75;0;0;0;0;0;0;0;23.17;9.39;2.69;5.35;2.15;0.84;0.00;0.00;0
21/09/2025 09:56:08;0;0;23.62;23.75;0;0;0;0;0;0;0;23.18;9.39;2.70;5.34;2.15;0.83;0.00;0.00;0
21/09/2025 09:56:18;0;0;23.62;23.75;0;0;0;0;0;0;0;23.21;9.41;2.70;5.36;2.16;0.85;0.00;0.00;0
21/09/2025 09:56:28;0;0;23.64;23.75;0;0;0;0;0;0;0;23.23;9.41;2.71;5.38;2.16;0.84;0.00;0.00;0
21/09/2025 09:56:38;0;0;23.63;23.75;0;0;0;0;0;0;0;23.31;9.44;2.71;5.40;2.18;0.84;0.00;0.00;0
21/09/2025 09:56:48;0;0;23.62;23.75;0;0;0;0;0;0;0;23.32;9.45;2.71;5.41;2.20;0.85;0.00;0.00;0
21/09/2025 09:56:58;0;0;23.62;23.75;0;0;0;0;0;0;0;23.36;9.46;2.72;5.43;2.22;0.85;0.00;0.00;0
21/09/2025 09:57:08;0;0;23.63;23.75;0;0;0;0;0;0;0;23.44;9.50;2.72;5.45;2.24;0.86;0.00;0.00;0
21/09/2025 09:57:18;0;0;23.64;23.75;0;0;0;0;0;0;0;23.50;9.52;2.73;5.47;2.23;0.87;0.00;0.00;0
21/09/2025 09:57:28;0;0;23.64;23.75;0;0;0;0;0;0;0;23.58;9.56;2.72;5.49;2.29;0.88;0.00;0.00;0
21/09/2025 09:57:38;0;0;23.63;23.75;0;0;0;0;0;0;0;23.65;9.59;2.73;5.51;2.28;0.88;0.00;0.00;0
21/09/2025 09:57:48;0;0;23.64;23.75;0;0;0;0;0;0;0;23.72;9.61;2.73;5.53;2.30;0.89;0.00;0.00;0
21/09/2025 09:57:58;0;0;23.65;23.75;0;0;0;0;0;0;0;23.76;9.63;2.73;5.54;2.33;0.90;0.00;0.00;0
21/09/2025 09:58:08;0;0;23.64;23.75;0;0;0;0;0;0;0;23.78;9.64;2.74;5.55;2.33;0.91;0.00;0.00;0
21/09/2025 09:58:18;0;0;23.64;23.75;0;0;0;0;0;0;0;23.87;9.67;2.74;5.57;2.35;0.90;0.00;0.00;0
21/09/2025 09:58:28;0;0;23.63;23.75;0;0;0;0;0;0;0;23.86;9.67;2.74;5.56;2.34;0.91;0.00;0.00;0
21/09/2025 09:58:38;0;0;23.64;23.75;0;0;0;0;0;0;0;23.92;9.69;2.74;5.59;2.37;0.90;0.00;0.00;0
21/09/2025 09:58:48;0;0;23.64;23.75;0;0;0;0;0;0;0;23.70;9.60;2.73;5.51;2.33;0.89;0.00;0.00;0
21/09/2025 09:58:58;0;0;23.64;23.75;0;0;0;0;0;0;0;23.97;9.71;2.74;5.59;2.39;0.91;0.00;0.00;0
21/09/2025 09:59:08;0;0;23.64;23.75;0;0;0;0;0;0;0;24.11;9.77;2.75;5.63;2.41;0.92;0.00;0.00;0
21/09/2025 09:59:18;0;0;23.64;23.75;0;0;0;0;0;0;0;23.53;9.53;2.71;5.48;2.32;0.88;0.00;0.00;0
21/09/2025 09:59:28;0;0;23.64;23.75;0;0;0;0;0;0;0;23.72;9.61;2.72;5.53;2.36;0.91;0.00;0.00;0
21/09/2025 09:59:38;0;0;23.64;23.75;0;0;0;0;0;0;0;23.78;9.64;2.73;5.55;2.39;0.90;0.00;0.00;0
21/09/2025 09:59:48;0;0;23.66;23.75;0;0;0;0;0;0;0;23.82;9.65;2.73;5.56;2.40;0.91;0.00;0.00;0
21/09/2025 09:59:58;0;0;23.65;23.75;0;0;0;0;0;0;0;23.88;9.68;2.73;5.58;2.39;0.91;0.00;0.00;0
21/09/2025 10:00:08;0;0;23.64;23.75;0;0;0;0;0;0;0;23.98;9.72;2.74;5.60;2.41;0.91;0.00;0.00;0
21/09/2025 10:00:18;0;0;23.64;23.75;0;0;0;0;0;0;0;24.05;9.74;2.74;5.61;2.43;0.91;0.00;0.00;0
21/09/2025 10:00:28;0;0;23.64;23.75;0;0;0;0;0;0;0;24.13;9.78;2.74;5.63;2.43;0.92;0.00;0.00;0
21/09/2025 10:00:38;0;0;23.65;23.75;0;0;0;0;0;0;0;24.19;9.80;2.75;5.66;2.46;0.91;0.00;0.00;0
21/09/2025 10:00:48;0;0;23.64;23.75;0;0;0;0;0;0;0;24.25;9.83;2.75;5.67;2.45;0.92;0.00;0.00;0
21/09/2025 10:00:58;0;0;23.64;23.75;0;0;0;0;0;0;0;24.34;9.86;2.77;5.70;2.48;0.92;0.00;0.00;0
21/09/2025 10:01:08;0;0;23.66;23.75;0;0;0;0;0;0;0;24.46;9.91;2.77;5.70;2.51;0.91;0.00;0.00;0
21/09/2025 10:01:18;0;0;23.65;23.75;0;0;0;0;0;0;0;24.48;9.92;2.77;5.72;2.49;0.91;0.00;0.00;0
21/09/2025 10:01:28;0;0;23.66;23.75;0;0;0;0;0;0;0;24.51;9.93;2.77;5.71;2.52;0.91;0.00;0.00;0
21/09/2025 10:01:38;0;0;23.65;23.75;0;0;0;0;0;0;0;24.46;9.91;2.77;5.71;2.51;0.92;0.00;0.00;0
21/09/2025 10:01:48;0;0;23.66;23.75;0;0;0;0;0;0;0;24.44;9.90;2.76;5.71;2.49;0.91;0.00;0.00;0
21/09/2025 10:01:58;0;0;23.66;23.75;0;0;0;0;0;0;0;24.32;9.86;2.76;5.68;2.49;0.91;0.00;0.00;0
21/09/2025 10:02:08;0;0;23.66;23.75;0;0;0;0;0;0;0;24.32;9.85;2.76;5.69;2.49;0.92;0.00;0.00;0
21/09/2025 10:02:18;0;0;23.66;23.75;0;0;0;0;0;0;0;24.42;9.90;2.75;5.69;2.48;0.92;0.00;0.00;0
21/09/2025 10:02:28;0;0;23.66;23.75;0;0;0;0;0;0;0;24.44;9.91;2.76;5.71;2.51;0.91;0.00;0.00;0
21/09/2025 10:02:38;0;0;23.66;23.75;0;0;0;0;0;0;0;24.46;9.91;2.76;5.70;2.49;0.91;0.00;0.00;0
21/09/2025 10:02:48;0;0;23.66;23.75;0;0;0;0;0;0;0;24.42;9.90;2.76;5.70;2.51;0.91;0.00;0.00;0
21/09/2025 10:02:58;0;0;23.67;23.75;0;0;0;0;0;0;0;24.46;9.91;2.77;5.71;2.50;0.91;0.00;0.00;0
21/09/2025 10:03:08;0;0;23.65;23.75;0;0;0;0;0;0;0;24.40;9.89;2.76;5.71;2.48;0.91;0.00;0.00;0
21/09/2025 10:03:18;0;0;23.66;23.75;0;0;0;0;0;0;0;24.35;9.87;2.75;5.69;2.50;0.92;0.00;0.00;0
21/09/2025 10:03:28;0;0;23.67;23.75;0;0;0;0;0;0;0;24.40;9.89;2.75;5.70;2.50;0.92;0.00;0.00;0
21/09/2025 10:03:38;0;0;23.67;23.75;0;0;0;0;0;0;0;24.32;9.86;2.75;5.69;2.50;0.91;0.00;0.00;0
21/09/2025 10:03:48;0;0;23.66;23.75;0;0;0;0;0;0;0;24.29;9.84;2.75;5.68;2.45;0.91;0.00;0.00;0
21/09/2025 10:03:58;0;0;23.67;23.75;0;0;0;0;0;0;0;24.24;9.82;2.75;5.66;2.46;0.91;0.00;0.00;0
21/09/2025 10:04:08;0;0;23.68;23.75;0;0;0;0;0;0;0;24.16;9.79;2.74;5.65;2.45;0.92;0.00;0.00;0
21/09/2025 10:04:18;0;0;23.67;23.75;0;0;0;0;0;0;0;24.09;9.76;2.74;5.63;2.44;0.91;0.00;0.00;0
21/09/2025 10:04:28;0;0;23.67;23.75;0;0;0;0;0;0;0;24.00;9.73;2.73;5.61;2.43;0.92;0.00;0.00;0
21/09/2025 10:04:38;0;0;23.67;23.75;0;0;0;0;0;0;0;23.97;9.71;2.73;5.59;2.41;0.91;0.00;0.00;0
21/09/2025 10:04:48;0;0;23.68;23.75;0;0;0;0;0;0;0;24.00;9.73;2.73;5.60;2.42;0.92;0.00;0.00;0
21/09/2025 10:04:58;0;0;23.67;23.75;0;0;0;0;0;0;0;24.04;9.74;2.75;5.62;2.44;0.91;0.00;0.00;0
21/09/2025 10:05:08;0;0;23.66;23.81;0;0;0;0;0;0;0;24.08;9.76;2.75;5.63;2.43;0.91;0.00;0.00;0
21/09/2025 10:05:18;0;0;23.67;23.75;0;0;0;0;0;0;0;24.10;9.77;2.75;5.62;2.43;0.92;0.00;0.00;0
21/09/2025 10:05:28;0;0;23.68;23.75;0;0;0;0;0;0;0;24.20;9.81;2.75;5.66;2.45;0.92;0.00;0.00;0
21/09/2025 10:05:38;0;0;23.69;23.75;0;0;0;0;0;0;0;24.28;9.84;2.76;5.67;2.47;0.92;0.00;0.00;0
21/09/2025 10:05:48;0;0;23.68;23.81;0;0;0;0;0;0;0;24.40;9.89;2.76;5.70;2.48;0.91;0.00;0.00;0
21/09/2025 10:05:58;0;0;23.68;23.75;0;0;0;0;0;0;0;24.45;9.91;2.77;5.70;2.51;0.91;0.00;0.00;0
21/09/2025 10:06:08;0;0;23.68;23.81;0;0;0;0;0;0;0;24.56;9.95;2.77;5.71;2.51;0.91;0.00;0.00;0
21/09/2025 10:06:18;0;0;23.69;23.81;0;0;0;0;0;0;0;24.75;10.03;2.78;5.71;2.54;0.92;0.00;0.00;0
21/09/2025 10:06:28;0;0;23.69;23.81;0;0;0;0;0;0;0;25.04;10.15;2.81;5.71;2.61;0.91;0.00;0.00;0
21/09/2025 10:06:38;0;0;23.68;23.75;0;0;0;0;0;0;0;25.33;10.27;2.83;5.79;2.68;0.91;0.00;0.00;0
21/09/2025 10:06:48;0;0;23.67;23.81;0;0;0;0;0;0;0;25.61;10.38;2.83;5.91;2.73;0.92;0.00;0.00;0
21/09/2025 10:06:58;0;0;23.69;23.75;0;0;0;0;0;0;0;25.72;10.42;2.84;5.91;2.78;0.92;0.00;0.00;0
21/09/2025 10:07:08;0;0;23.68;23.81;0;0;0;0;0;0;0;26.12;10.58;2.85;6.01;2.85;0.91;0.00;0.00;0
21/09/2025 10:07:18;0;0;23.68;23.75;0;0;0;0;0;0;0;26.43;10.71;2.88;6.12;2.90;0.92;0.00;0.00;0
21/09/2025 10:07:28;0;0;23.68;23.81;0;0;0;0;0;0;0;26.93;10.91;2.93;6.27;3.03;0.92;0.00;0.00;0
21/09/2025 10:07:38;0;0;23.70;23.81;0;0;0;0;0;0;0;27.34;11.08;2.96;6.41;3.11;0.91;0.00;0.00;0
21/09/2025 10:07:48;0;0;23.69;23.81;0;0;0;0;0;0;0;27.77;11.25;2.98;6.54;3.18;0.92;0.00;0.00;0
21/09/2025 10:07:58;0;0;23.69;23.81;0;0;0;0;0;0;0;28.24;11.44;3.01;6.69;3.29;0.93;0.00;0.00;0
21/09/2025 10:08:08;0;0;23.69;23.81;0;0;0;0;0;0;0;28.59;11.59;3.03;6.76;3.37;0.93;0.00;0.00;0
21/09/2025 10:08:18;0;0;23.69;23.81;0;0;0;0;0;0;0;28.99;11.75;3.08;6.89;3.45;0.95;0.00;0.00;0
21/09/2025 10:08:28;0;0;23.69;23.81;0;0;0;0;0;0;0;29.15;11.81;3.08;6.95;3.48;0.95;0.00;0.00;0
21/09/2025 10:08:38;0;0;23.69;23.81;0;0;0;0;0;0;0;29.36;11.90;3.10;6.99;3.53;0.96;0.00;0.00;0
21/09/2025 10:08:48;0;0;23.69;23.81;0;0;0;0;0;0;0;28.94;11.73;3.07;6.91;3.44;0.95;0.00;0.00;0
21/09/2025 10:08:58;0;0;23.70;23.81;0;0;0;0;0;0;0;28.55;11.57;3.05;6.78;3.35;0.93;0.00;0.00;0
21/09/2025 10:09:08;0;0;23.70;23.81;0;0;0;0;0;0;0;28.59;11.59;3.04;6.78;3.37;0.94;0.00;0.00;0
21/09/2025 10:09:18;0;0;23.71;23.81;0;0;0;0;0;0;0;28.85;11.69;3.07;6.84;3.41;0.95;0.00;0.00;0
21/09/2025 10:09:28;0;0;23.70;23.81;0;0;0;0;0;0;0;29.06;11.78;3.09;6.92;3.47;0.95;0.00;0.00;0
21/09/2025 10:09:38;0;0;23.70;23.81;0;0;0;0;0;0;0;29.44;11.93;3.12;7.02;3.55;0.95;0.00;0.00;0
21/09/2025 10:09:48;0;0;23.71;23.81;0;0;0;0;0;0;0;29.76;12.06;3.15;7.12;3.61;0.97;0.00;0.00;0
21/09/2025 10:09:58;0;0;23.70;23.81;0;0;0;0;0;0;0;29.99;12.15;3.16;7.15;3.66;0.98;0.00;0.00;0
21/09/2025 10:10:08;0;0;23.69;23.81;0;0;0;0;0;0;0;30.13;12.21;3.17;7.18;3.68;0.98;0.00;0.00;0
21/09/2025 10:10:18;0;0;23.70;23.81;0;0;0;0;0;0;0;30.30;12.28;3.19;7.22;3.71;0.99;0.00;0.00;0
21/09/2025 10:10:28;0;0;23.71;23.81;0;0;0;0;0;0;0;30.46;12.34;3.19;7.27;3.71;1.00;0.00;0.00;0
21/09/2025 10:10:38;0;0;23.70;23.81;0;0;0;0;0;0;0;30.53;12.37;3.20;7.29;3.72;1.01;0.00;0.00;0
21/09/2025 10:10:48;0;0;23.70;23.81;0;0;0;0;0;0;0;30.34;12.29;3.19;7.23;3.70;1.00;0.00;0.00;0
21/09/2025 10:10:58;0;0;23.70;23.81;0;0;0;0;0;0;0;30.17;12.23;3.17;7.20;3.68;1.00;0.00;0.00;0
21/09/2025 10:11:08;0;0;23.72;23.81;0;0;0;0;0;0;0;30.30;12.28;3.19;7.24;3.70;1.00;0.00;0.00;0
21/09/2025 10:11:18;0;0;23.70;23.81;0;0;0;0;0;0;0;30.40;12.32;3.19;7.24;3.71;1.00;0.00;0.00;0
21/09/2025 10:11:28;0;0;23.70;23.81;0;0;0;0;0;0;0;30.20;12.24;3.19;7.21;3.69;1.00;0.00;0.00;0
21/09/2025 10:11:38;0;0;23.70;23.81;0;0;0;0;0;0;0;29.73;12.05;3.15;7.12;3.60;0.97;0.00;0.00;0
21/09/2025 10:11:48;0;0;23.72;23.81;0;0;0;0;0;0;0;29.33;11.89;3.10;7.01;3.52;0.96;0.00;0.00;0
21/09/2025 10:11:58;0;0;23.71;23.81;0;0;0;0;0;0;0;29.01;11.75;3.09;6.91;3.43;0.96;0.00;0.00;0
21/09/2025 10:12:08;0;0;23.71;23.81;0;0;0;0;0;0;0;28.84;11.69;3.07;6.85;3.39;0.94;0.00;0.00;0
21/09/2025 10:12:18;0;0;23.71;23.81;0;0;0;0;0;0;0;28.64;11.60;3.06;6.80;3.37;0.95;0.00;0.00;0
21/09/2025 10:12:28;0;0;23.72;23.81;0;0;0;0;0;0;0;28.58;11.58;3.04;6.77;3.34;0.93;0.00;0.00;0
21/09/2025 10:12:38;0;0;23.72;23.81;0;0;0;0;0;0;0;28.34;11.48;3.02;6.72;3.29;0.93;0.00;0.00;0
21/09/2025 10:12:48;0;0;23.71;23.81;0;0;0;0;0;0;0;27.97;11.33;3.02;6.64;3.23;0.92;0.00;0.00;0
21/09/2025 10:12:58;0;0;23.71;23.81;0;0;0;0;0;0;0;27.61;11.19;2.98;6.53;3.14;0.92;0.00;0.00;0
21/09/2025 10:13:08;0;0;23.72;23.81;0;0;0;0;0;0;0;27.23;11.04;2.95;6.38;3.09;0.91;0.00;0.00;0
21/09/2025 10:13:18;0;0;23.72;23.81;0;0;0;0;0;0;0;26.92;10.91;2.92;6.20;3.02;0.91;0.00;0.00;0
21/09/2025 10:13:28;0;0;23.72;23.81;0;0;0;0;0;0;0;26.52;10.75;2.89;6.14;2.90;0.92;0.00;0.00;0
21/09/2025 10:13:38;0;0;23.71;23.81;0;0;0;0;0;0;0;26.09;10.57;2.86;5.95;2.84;0.91;0.00;0.00;0
21/09/2025 10:13:48;0;0;23.73;23.81;0;0;0;0;0;0;0;25.93;10.51;2.85;5.95;2.79;0.92;0.00;0.00;0
21/09/2025 10:13:58;0;0;23.72;23.81;0;0;0;0;0;0;0;25.75;10.43;2.85;5.93;2.76;0.91;0.00;0.00;0
21/09/2025 10:14:08;0;0;23.72;23.81;0;0;0;0;0;0;0;25.53;10.35;2.85;5.89;2.74;0.91;0.00;0.00;0
21/09/2025 10:14:18;0;0;23.72;23.81;0;0;0;0;0;0;0;25.47;10.32;2.83;5.85;2.71;0.91;0.00;0.00;0
21/09/2025 10:14:28;0;0;23.73;23.81;0;0;0;0;0;0;0;25.37;10.28;2.83;5.82;2.70;0.91;0.00;0.00;0
21/09/2025 10:14:38;0;0;23.72;23.81;0;0;0;0;0;0;0;25.36;10.28;2.82;5.84;2.67;0.91;0.00;0.00;0
21/09/2025 10:14:48;0;0;23.72;23.81;0;0;0;0;0;0;0;25.41;10.30;2.82;5.79;2.69;0.92;0.00;0.00;0
21/09/2025 10:14:58;0;0;23.73;23.81;0;0;0;0;0;0;0;25.37;10.28;2.83;5.81;2.72;0.91;0.00;0.00;0
21/09/2025 10:15:08;0;0;23.73;23.81;0;0;0;0;0;0;0;25.62;10.38;2.85;5.89;2.75;0.91;0.00;0.00;0
21/09/2025 10:15:18;0;0;23.73;23.81;0;0;0;0;0;0;0;25.77;10.44;2.85;5.95;2.77;0.91;0.00;0.00;0
21/09/2025 10:15:28;0;0;23.71;23.81;0;0;0;0;0;0;0;26.01;10.54;2.86;6.00;2.81;0.91;0.00;0.00;0
21/09/2025 10:15:38;0;0;23.72;23.81;0;0;0;0;0;0;0;26.23;10.63;2.87;6.01;2.87;0.91;0.00;0.00;0
21/09/2025 10:15:48;0;0;23.73;23.81;0;0;0;0;0;0;0;26.50;10.74;2.90;6.12;2.92;0.75;0.00;0.00;0
21/09/2025 10:15:58;0;0;23.73;23.81;0;0;0;0;0;0;0;26.75;10.84;2.91;6.19;2.99;0.92;0.00;0.00;0
21/09/2025 10:16:08;0;0;23.73;23.81;0;0;0;0;0;0;0;27.06;10.96;2.94;6.29;3.03;0.92;0.00;0.00;0
21/09/2025 10:16:18;0;0;23.73;23.81;0;0;0;0;0;0;0;27.18;11.01;2.95;6.36;3.06;0.92;0.00;0.00;0
21/09/2025 10:16:28;0;0;23.73;23.81;0;0;0;0;0;0;0;27.34;11.08;2.95;6.40;3.11;0.92;0.00;0.00;0
21/09/2025 10:16:38;0;0;23.73;23.81;0;0;0;0;0;0;0;27.54;11.16;2.98;6.50;3.15;0.92;0.00;0.00;0
21/09/2025 10:16:48;0;0;23.72;23.88;0;0;0;0;0;0;0;27.51;11.15;2.97;6.50;3.14;0.92;0.00;0.00;0
21/09/2025 10:16:58;0;0;23.73;23.81;0;0;0;0;0;0;0;27.30;11.06;2.96;6.38;3.09;0.92;0.00;0.00;0
21/09/2025 10:17:08;0;0;23.73;23.81;0;0;0;0;0;0;0;27.18;11.01;2.95;6.34;3.05;0.91;0.00;0.00;0
21/09/2025 10:17:18;0;0;23.73;23.81;0;0;0;0;0;0;0;27.04;10.96;2.94;6.29;3.05;0.91;0.00;0.00;0
21/09/2025 10:17:28;0;0;23.73;23.81;0;0;0;0;0;0;0;26.90;10.90;2.93;6.25;3.02;0.92;0.00;0.00;0
21/09/2025 10:17:38;0;0;23.73;23.81;0;0;0;0;0;0;0;26.75;10.84;2.92;6.18;3.00;0.92;0.00;0.00;0
21/09/2025 10:17:48;0;0;23.75;23.81;0;0;0;0;0;0;0;26.65;10.80;2.90;6.18;2.97;0.91;0.00;0.00;0
21/09/2025 10:17:58;0;0;23.73;23.81;0;0;0;0;0;0;0;26.56;10.76;2.90;6.15;2.95;0.92;0.00;0.00;0
21/09/2025 10:18:08;0;0;23.73;23.81;0;0;0;0;0;0;0;26.50;10.74;2.89;6.12;2.92;0.91;0.00;0.00;0
21/09/2025 10:18:18;0;0;23.74;23.81;0;4;0.4;0;0;0;0;26.47;10.72;2.89;6.07;2.92;0.91;0.00;0.00;0
21/09/2025 10:18:28;0;0;23.74;23.81;0;0;0;0;0;0;0;26.20;10.62;2.86;6.02;2.86;0.91;0.00;0.00;0
21/09/2025 10:18:38;0;0;23.74;23.81;0;0;0;0;0;0;0;26.38;10.69;2.89;6.09;2.90;0.91;0.00;0.00;0
21/09/2025 10:18:48;0;0;23.74;23.81;0;0;0;0;0;0;0;26.19;10.61;2.85;6.02;2.86;0.91;0.00;0.00;0
21/09/2025 10:18:58;0;0;23.73;23.81;0;0;0;0;0;0;0;26.47;10.72;2.88;6.09;2.93;0.91;0.00;0.00;0
21/09/2025 10:19:08;0;0;23.73;23.88;0;0;0;0;0;0;0;26.53;10.75;2.88;6.12;2.95;0.91;0.00;0.00;0
21/09/2025 10:19:18;0;0;23.74;23.81;0;0;0;0;0;0;0;26.72;10.83;2.90;6.16;2.98;0.91;0.00;0.00;0
21/09/2025 10:19:28;0;0;23.75;23.81;0;0;0;0;0;0;0;26.88;10.89;2.93;6.23;3.03;0.92;0.00;0.00;0
21/09/2025 10:19:38;0;0;23.73;23.81;0;0;0;0;0;0;0;26.98;10.93;2.93;6.27;3.03;0.91;0.00;0.00;0
21/09/2025 10:19:48;0;0;23.73;23.88;0;0;0;0;0;0;0;27.15;11.00;2.95;6.30;3.06;0.92;0.00;0.00;0
21/09/2025 10:19:58;0;0;23.75;23.88;0;0;0;0;0;0;0;27.14;11.00;2.95;6.34;3.07;0.92;0.00;0.00;0
