#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.3
LOG_FILE_VERSION : 1.0.4
LOG_CREATION_SV : 2.2.3
SUBJECT_NAME : ADIDL_BAUA_S14
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2003460
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1600842
MEMORY_USAGE : 20.04 %
BATTERY_VOLTAGE : 4.17969
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 10
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 23/09/2025 15:40:53
CONNECTION_SYSTEM_DATE_TIME : 23/09/2025 15:39:57
CONNECTION_DEVICE_DATE_TIME : 23/09/2025 15:40:21
DEVICE_PLACEMENT : Undefined
SCORING_INFO : 
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
21/09/2025 16:53:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.18;0.05;0.00;0.00;0
21/09/2025 16:53:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:54:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:54:10;0;0;22.33;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:54:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:54:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.74;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:54:40;0;0;22.33;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:54:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.74;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:55:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:55:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:55:20;0;0;22.33;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:55:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 16:55:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:55:50;0;0;22.33;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:56:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:56:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:56:20;0;0;22.33;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:56:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:56:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:56:50;0;0;22.33;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:57:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 16:57:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:57:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:57:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:57:40;0;0;22.33;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:57:50;0;0;22.33;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:58:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:58:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:58:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:58:30;0;0;22.33;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:58:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.73;0.30;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:58:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.17;0.05;0.00;0.00;0
21/09/2025 16:59:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:59:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:59:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:59:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:59:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 16:59:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:00:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:00:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:00:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.72;0.29;0.07;0.20;0.15;0.05;0.00;0.00;0
21/09/2025 17:00:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:00:40;0;0;22.33;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:00:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.70;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:01:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:01:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:01:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.20;0.15;0.05;0.00;0.00;0
21/09/2025 17:01:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:01:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:01:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.20;0.15;0.05;0.00;0.00;0
21/09/2025 17:02:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:02:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:02:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.71;0.29;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:02:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.68;0.28;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:02:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:02:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.20;0.16;0.05;0.00;0.00;0
21/09/2025 17:03:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:03:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.67;0.27;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:03:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.20;0.15;0.04;0.00;0.00;0
21/09/2025 17:03:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.68;0.27;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:03:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:03:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.68;0.27;0.06;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:04:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.68;0.28;0.07;0.19;0.16;0.05;0.00;0.00;0
21/09/2025 17:04:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.69;0.28;0.07;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:04:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.67;0.27;0.07;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:04:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.68;0.28;0.07;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:04:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.69;0.28;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:04:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.68;0.28;0.06;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:05:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:05:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.67;0.27;0.06;0.19;0.15;0.05;0.00;0.00;0
21/09/2025 17:05:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:05:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.66;0.27;0.07;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:05:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.67;0.27;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:05:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.66;0.27;0.07;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:06:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:06:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.67;0.27;0.06;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:06:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:06:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.67;0.27;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:06:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.06;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:06:50;0;0;22.31;22.06;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:07:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.14;0.05;0.00;0.00;0
21/09/2025 17:07:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.14;0.05;0.00;0.00;0
21/09/2025 17:07:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:07:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.67;0.27;0.07;0.19;0.15;0.04;0.00;0.00;0
21/09/2025 17:07:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:07:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.65;0.26;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:08:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:08:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.66;0.27;0.07;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:08:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:08:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:08:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:08:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:09:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.65;0.26;0.07;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:09:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:09:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.66;0.27;0.06;0.18;0.15;0.05;0.00;0.00;0
21/09/2025 17:09:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:09:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.14;0.04;0.00;0.00;0
21/09/2025 17:09:50;0;0;22.31;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:10:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.63;0.25;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:10:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:10:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.65;0.26;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:10:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.14;0.04;0.00;0.00;0
21/09/2025 17:10:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.14;0.04;0.00;0.00;0
21/09/2025 17:10:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.64;0.26;0.06;0.18;0.15;0.04;0.00;0.00;0
21/09/2025 17:11:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.63;0.26;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:11:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.62;0.25;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:11:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.62;0.25;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:11:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.63;0.25;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:11:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.61;0.25;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:11:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.61;0.25;0.06;0.17;0.15;0.04;0.00;0.00;0
21/09/2025 17:12:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.60;0.25;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:12:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.60;0.24;0.06;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:12:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.60;0.25;0.06;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:12:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.59;0.24;0.05;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:12:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.59;0.24;0.06;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:12:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.58;0.23;0.05;0.17;0.14;0.04;0.00;0.00;0
21/09/2025 17:13:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.58;0.24;0.06;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:13:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.58;0.24;0.05;0.17;0.13;0.04;0.00;0.00;0
21/09/2025 17:13:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.58;0.24;0.05;0.16;0.13;0.04;0.00;0.00;0
21/09/2025 17:13:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.57;0.23;0.05;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:13:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.58;0.23;0.06;0.16;0.14;0.04;0.00;0.00;0
21/09/2025 17:13:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.58;0.23;0.05;0.17;0.13;0.04;0.00;0.00;0
21/09/2025 17:14:00;0;0;22.33;22.12;0;0;0;0;0;0;0;0.58;0.23;0.05;0.16;0.13;0.04;0.00;0.00;0
21/09/2025 17:14:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.57;0.23;0.05;0.16;0.12;0.04;0.00;0.00;0
21/09/2025 17:14:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.57;0.23;0.05;0.15;0.13;0.04;0.00;0.00;0
21/09/2025 17:14:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.55;0.22;0.05;0.16;0.12;0.03;0.00;0.00;0
21/09/2025 17:14:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.55;0.22;0.05;0.15;0.12;0.04;0.00;0.00;0
21/09/2025 17:14:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.55;0.22;0.05;0.16;0.12;0.04;0.00;0.00;0
21/09/2025 17:15:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.55;0.22;0.05;0.15;0.12;0.04;0.00;0.00;0
21/09/2025 17:15:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.55;0.22;0.05;0.15;0.12;0.04;0.00;0.00;0
21/09/2025 17:15:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.53;0.22;0.05;0.15;0.13;0.04;0.00;0.00;0
21/09/2025 17:15:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.54;0.22;0.05;0.15;0.12;0.04;0.00;0.00;0
21/09/2025 17:15:40;0;0;22.33;22.12;0;0;0;0;0;0;0;0.53;0.22;0.05;0.15;0.12;0.03;0.00;0.00;0
21/09/2025 17:15:50;0;0;22.32;22.06;0;0;0;0;0;0;0;0.53;0.22;0.05;0.14;0.12;0.03;0.00;0.00;0
21/09/2025 17:16:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.52;0.21;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:16:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.52;0.21;0.05;0.14;0.12;0.04;0.00;0.00;0
21/09/2025 17:16:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.52;0.21;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:16:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.50;0.20;0.05;0.14;0.12;0.04;0.00;0.00;0
21/09/2025 17:16:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.50;0.20;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:16:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.50;0.20;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.50;0.20;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.49;0.20;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:20;0;0;22.31;22.12;0;0;0;0;0;0;0;0.50;0.20;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.48;0.19;0.05;0.14;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:17:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.05;0.14;0.10;0.03;0.00;0.00;0
21/09/2025 17:18:00;0;0;22.32;22.12;0;0;0;0;0;0;0;0.48;0.19;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:18:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.48;0.20;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:18:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.47;0.19;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:18:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.48;0.19;0.05;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:18:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.48;0.19;0.04;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:18:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.48;0.19;0.04;0.13;0.10;0.03;0.00;0.00;0
21/09/2025 17:19:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:19:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.13;0.11;0.03;0.00;0.00;0
21/09/2025 17:19:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.05;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:19:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:19:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:19:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.13;0.10;0.03;0.00;0.00;0
21/09/2025 17:20:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:21:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.11;0.03;0.00;0.00;0
21/09/2025 17:21:10;0;0;22.32;22.06;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:21:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:21:30;0;0;22.31;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:21:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.13;0.10;0.03;0.00;0.00;0
21/09/2025 17:21:50;0;0;22.33;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.46;0.19;0.05;0.13;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:10;0;0;22.32;22.12;0;0;0;0;0;0;0;0.45;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:20;0;0;22.32;22.12;0;0;0;0;0;0;0;0.44;0.18;0.05;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:30;0;0;22.30;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:40;0;0;22.31;22.12;0;0;0;0;0;0;0;0.46;0.19;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:22:50;0;0;22.32;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.13;0.10;0.03;0.00;0.00;0
21/09/2025 17:23:00;0;0;22.31;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:23:10;0;0;22.31;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:23:20;0;0;22.30;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:23:30;0;0;22.32;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
21/09/2025 17:23:40;0;0;22.32;22.12;0;0;0;0;0;0;0;0.44;0.18;0.04;0.12;0.10;0.03;0.00;0.00;0
